competition_id,season_id,match_id,location,shot_outcome,shot_statsbomb_xg,under_pressure,shot_type,shot_body_part,shot_one_on_one,x,y,goalkeeper_location,num_opposing_players,x_gk,y_gk,goal
11,24,70304,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,1
11,24,70280,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
11,24,266433,"[108.1, 39.9]",Goal,0.7835,,Penalty,Left Foot,,108.1,39.9,,,,,1
11,24,70260,"[108.2, 40.2]",Goal,0.7835,,Penalty,Left Foot,,108.2,40.2,,,,,1
11,24,70292,"[108.2, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.2,40.1,,,,,1
11,23,69329,"[108.2, 40.3]",Saved,0.7835,,Penalty,Left Foot,True,108.2,40.3,"[120.0, 40.9]",1.0,120.0,40.9,0
11,23,70219,"[108.0, 39.8]",Saved,0.7835,,Penalty,Right Foot,True,108.0,39.8,"[119.4, 40.0]",1.0,119.4,40.0,0
11,23,70219,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
11,23,69322,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
11,23,70225,"[107.9, 40.0]",Goal,0.7835,,Penalty,Left Foot,,107.9,40.0,,,,,1
11,23,70225,"[108.2, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.2,40.0,,,,,1
11,23,69340,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,True,108.0,40.0,"[119.6, 40.1]",1.0,119.6,40.1,1
11,23,69340,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,True,108.1,40.1,"[120.0, 40.1]",1.0,120.0,40.1,1
11,23,69327,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
11,23,69320,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
11,23,69320,"[108.2, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.2,40.0,,,,,1
11,23,69314,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
11,23,70221,"[107.9, 40.0]",Goal,0.7835,,Penalty,Left Foot,,107.9,40.0,,,,,1
11,23,70221,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
11,23,69323,"[108.1, 40.2]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.2,,,,,1
11,22,69307,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
11,22,69305,"[108.3, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.3,40.1,,,,,1
11,22,69295,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
11,22,69270,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
11,22,69245,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
11,22,69245,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
11,22,69246,"[107.9, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,1
11,22,69282,"[107.8, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.8,40.0,,,,,1
11,22,69286,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
11,21,69250,"[108.3, 39.9]",Goal,0.7835,,Penalty,Left Foot,,108.3,39.9,,,,,1
11,21,69240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
11,21,69227,"[107.9, 40.2]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.2,,,,,1
11,41,69225,"[108.3, 40.1]",Saved,0.7835,,Penalty,Right Foot,True,108.3,40.1,"[119.8, 40.3]",1.0,119.8,40.3,0
11,41,69212,"[108.0, 39.9]",Goal,0.7835,,Penalty,Right Foot,,108.0,39.9,,,,,1
11,41,69216,"[107.9, 40.1]",Goal,0.7835,,Penalty,Left Foot,,107.9,40.1,,,,,1
11,41,69209,"[108.2, 40.2]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.2,,,,,1
11,41,69217,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
11,41,69222,"[108.2, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.2,40.1,,,,,0
11,41,69195,"[108.1, 40.2]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.2,,,,,0
11,41,69185,"[108.1, 40.2]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.2,,,,,1
11,41,69215,"[108.2, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.2,40.1,,,,,1
11,41,69183,"[108.1, 40.2]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.2,,,,,1
11,41,69211,"[108.0, 39.9]",Goal,0.7835,,Penalty,Left Foot,,108.0,39.9,,,,,1
11,40,69151,"[108.1, 40.3]",Goal,0.7835,,Penalty,Right Foot,True,108.1,40.3,"[119.2, 40.0]",1.0,119.2,40.0,1
11,40,69169,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
11,40,68360,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
11,40,69186,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
11,40,68365,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
11,40,68364,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
11,40,68364,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
11,40,69170,"[107.8, 39.8]",Goal,0.7835,,Penalty,Right Foot,,107.8,39.8,,,,,1
11,40,69158,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
11,40,69148,"[108.0, 39.9]",Goal,0.7835,,Penalty,Left Foot,,108.0,39.9,,,,,1
11,40,69184,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
11,40,69182,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.8, 39.4]",1.0,119.8,39.4,0
11,40,69182,"[108.0, 40.2]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.2,,,,,1
11,40,68361,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
11,40,69141,"[107.9, 40.0]",Goal,0.7835,,Penalty,Left Foot,,107.9,40.0,,,,,1
11,39,68334,"[107.8, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,107.8,40.0,"[119.2, 39.7]",1.0,119.2,39.7,0
11,39,69162,"[107.9, 39.9]",Goal,0.7835,,Penalty,Right Foot,,107.9,39.9,,,,,1
11,39,68335,"[108.2, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,1
11,39,68329,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
11,39,69154,"[107.8, 39.8]",Saved,0.7835,,Penalty,Right Foot,True,107.8,39.8,"[119.6, 39.9]",1.0,119.6,39.9,0
11,39,69159,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[118.9, 39.8]",1.0,118.9,39.8,0
11,39,68340,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
11,39,69174,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
11,39,69174,"[107.9, 40.0]",Saved,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,0
11,38,69164,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.5, 39.7]",1.0,119.5,39.7,1
11,38,68324,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.7, 40.0]",1.0,119.7,40.0,0
11,38,68354,"[107.9, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,107.9,40.0,"[119.7, 39.9]",1.0,119.7,39.9,0
11,38,68354,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,1
11,38,68354,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
11,38,68351,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,True,108.1,40.0,"[119.6, 40.3]",1.0,119.6,40.3,1
11,38,68317,"[108.4, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.4,40.1,,,,,1
11,38,68342,"[108.0, 39.9]",Goal,0.7835,,Penalty,Right Foot,,108.0,39.9,,,,,1
11,38,68322,"[108.3, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.3,40.0,,,,,1
11,37,68313,"[108.0, 39.9]",Goal,0.7835,,Penalty,Right Foot,,108.0,39.9,,,,,1
7,235,3838017,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,235,3838017,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.2, 40.0]",1.0,119.2,40.0,0
7,235,3837928,"[108.0, 40.0]",Post,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.3, 40.2]",1.0,119.3,40.2,0
7,235,3837876,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,235,3837680,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,1
7,235,3837659,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
7,235,3837659,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,235,3837947,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,235,3837844,"[108.0, 40.0]",Saved to Post,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
7,235,3837771,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,235,3837706,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
7,108,3803000,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,108,3802665,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,108,3802752,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
7,108,3802983,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
7,108,3802683,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,108,3802930,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,108,3802930,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,108,3802839,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
7,108,3802839,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
7,27,3901259,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
7,27,3900596,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
7,27,3900601,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3901262,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3901257,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3901256,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3901255,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.0, 39.5]",1.0,119.0,39.5,0
7,27,3901254,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3901246,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3901243,"[108.0, 40.0]",Post,0.7835,,Penalty,Left Foot,True,108.0,40.0,"[119.5, 40.4]",1.0,119.5,40.4,0
7,27,3901237,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.2, 40.0]",1.0,119.2,40.0,0
7,27,3901230,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3901224,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
7,27,3901217,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3901213,"[108.1, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.0,,,,,1
7,27,3901208,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3901205,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3901201,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
7,27,3901194,"[107.9, 40.0]",Saved,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,0
7,27,3901193,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3901187,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
7,27,3901186,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3901183,"[108.2, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,0
7,27,3901176,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3901176,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3901165,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3901162,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3901156,"[108.0, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.1,,,,,1
7,27,3901156,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900608,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900636,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3900628,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900627,"[108.0, 40.0]",Saved to Post,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
7,27,3900603,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3900603,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
7,27,3900598,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
7,27,3900593,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900583,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900583,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900549,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3900540,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3900529,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3900522,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900521,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900519,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
7,27,3900514,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
7,27,3829495,"[108.1, 40.1]",Post,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.6, 39.8]",1.0,119.6,39.8,0
7,27,3829496,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
7,27,3829466,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
7,27,3900622,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900580,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
7,27,3900580,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
7,27,3900579,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900572,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3900564,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,True,108.0,40.0,"[119.0, 40.7]",1.0,119.0,40.7,0
7,27,3900562,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
7,27,3900559,"[108.2, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,1
7,27,3900558,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3900557,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900553,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
7,27,3900542,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900524,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900502,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3900502,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3900500,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
7,27,3900493,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3900492,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3829509,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3829501,"[108.1, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,0
7,27,3829500,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3829500,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3829500,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
7,27,3829498,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3829493,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3829493,"[108.1, 40.1]",Post,0.7835,,Penalty,Left Foot,True,108.1,40.1,"[119.4, 39.9]",1.0,119.4,39.9,0
7,27,3829491,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
7,27,3829491,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3829490,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.5, 40.4]",1.0,119.5,40.4,0
7,27,3829482,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
7,27,3829481,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3829473,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
7,27,3829472,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
7,27,3829467,"[107.9, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,1
7,27,3829463,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
7,27,3829462,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3829452,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
7,27,3829449,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
7,27,3829443,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
7,27,3829431,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
7,27,3829427,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
7,27,3829417,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[118.8, 40.4]",1.0,118.8,40.4,0
49,3,7443,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
49,3,7492,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
49,3,7519,"[109.0, 41.0]",Goal,0.7835,,Penalty,Right Foot,,109.0,41.0,,,,,1
49,3,7475,"[109.0, 41.0]",Goal,0.7835,,Penalty,Right Foot,,109.0,41.0,,,,,1
49,3,7478,"[109.0, 41.0]",Goal,0.7835,,Penalty,Right Foot,,109.0,41.0,,,,,1
49,3,7456,"[109.0, 41.0]",Saved,0.7835,,Penalty,Right Foot,,109.0,41.0,,,,,0
49,3,7483,"[109.0, 41.0]",Goal,0.7835,,Penalty,Left Foot,,109.0,41.0,,,,,1
2,27,3754058,"[108.4, 40.2]",Saved,0.7835,,Penalty,Left Foot,,108.4,40.2,,,,,0
2,27,3754039,"[107.4, 40.1]",Goal,0.7835,,Penalty,Right Foot,,107.4,40.1,,,,,1
2,27,3754146,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
2,27,3754278,"[108.0, 40.1]",Saved,0.7835,,Penalty,Right Foot,True,108.0,40.1,"[119.5, 40.3]",1.0,119.5,40.3,0
2,27,3753972,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3753978,"[108.1, 40.2]",Goal,0.7835,,Penalty,Right Foot,True,108.1,40.2,"[120.0, 40.5]",1.0,120.0,40.5,1
2,27,3754006,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
2,27,3754023,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754025,"[108.0, 40.2]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.2,,,,,1
2,27,3754056,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754067,"[108.5, 40.2]",Goal,0.7835,,Penalty,Right Foot,,108.5,40.2,,,,,1
2,27,3754047,"[108.3, 39.6]",Goal,0.7835,,Penalty,Right Foot,,108.3,39.6,,,,,1
2,27,3754099,"[108.2, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,1
2,27,3754057,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754117,"[108.3, 40.2]",Goal,0.7835,,Penalty,Left Foot,,108.3,40.2,,,,,1
2,27,3754054,"[108.3, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.3,40.0,"[119.5, 40.0]",1.0,119.5,40.0,0
2,27,3754185,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754119,"[108.1, 40.2]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.2,,,,,1
2,27,3754167,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,1
2,27,3754167,"[108.2, 40.1]",Off T,0.7835,,Penalty,Left Foot,True,108.2,40.1,"[119.5, 40.2]",1.0,119.5,40.2,0
2,27,3754153,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754153,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754166,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,True,108.0,40.0,"[119.6, 40.1]",1.0,119.6,40.1,1
2,27,3754166,"[108.1, 39.7]",Goal,0.7835,,Penalty,Left Foot,,108.1,39.7,,,,,1
2,27,3754204,"[107.9, 40.1]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.1,,,,,1
2,27,3754219,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
2,27,3754285,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754270,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754237,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
2,27,3754266,"[108.3, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.3,40.1,,,,,1
2,27,3754269,"[107.6, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.6,40.0,,,,,1
2,27,3754234,"[107.9, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,1
2,27,3754286,"[107.7, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.7,40.0,,,,,1
2,27,3754287,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
2,27,3754287,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.1, 40.2]",1.0,119.1,40.2,0
2,27,3754335,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754297,"[108.2, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.2,40.1,,,,,1
2,27,3754301,"[107.9, 40.1]",Wayward,0.7835,,Penalty,Right Foot,True,107.9,40.1,"[119.2, 40.0]",1.0,119.2,40.0,0
2,27,3754156,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
2,27,3754156,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
2,27,3754000,"[108.3, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.3,40.1,,,,,1
2,27,3754003,"[108.3, 40.2]",Goal,0.7835,,Penalty,Right Foot,,108.3,40.2,,,,,1
2,27,3754131,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
